ts,ratio
11-Jan-2024 12:45:00,0.727940635272155
11-Jan-2024 13:15:00,0.724820052787428
11-Jan-2024 13:45:00,0.690998867864348
11-Jan-2024 14:15:00,0.611497251158877
11-Jan-2024 14:45:00,0.525748607129192
12-Jan-2024 08:45:00,0.286628550010709
12-Jan-2024 09:15:00,0.345277013498042
12-Jan-2024 09:45:00,0.393300287200136
12-Jan-2024 10:15:00,0.434067125910141
12-Jan-2024 10:45:00,0.642863958568486
12-Jan-2024 11:15:00,0.720311521471456
12-Jan-2024 11:45:00,0.711664121323076
12-Jan-2024 12:15:00,0.706167670355235
12-Jan-2024 12:45:00,0.698619674075603
12-Jan-2024 13:15:00,0.661516517215876
12-Jan-2024 13:45:00,0.631019001045925
12-Jan-2024 14:15:00,0.609281041006764
12-Jan-2024 14:45:00,0.551648014038832
13-Jan-2024 08:15:00,0.411878097838612
13-Jan-2024 08:45:00,0.484310385268344
13-Jan-2024 09:15:00,0.507711532473011
13-Jan-2024 09:45:00,0.534869818571988
13-Jan-2024 10:15:00,0.546311063071815
13-Jan-2024 10:45:00,0.561796626691988
13-Jan-2024 11:15:00,0.587018114369192
13-Jan-2024 11:45:00,0.694687475669594
13-Jan-2024 12:15:00,0.762866390008693
13-Jan-2024 12:45:00,0.759025822927627
13-Jan-2024 13:15:00,0.713423858002039
13-Jan-2024 13:45:00,0.660045397001773
13-Jan-2024 14:15:00,0.605664374015468
13-Jan-2024 14:45:00,0.526105411166834
14-Jan-2024 08:15:00,0.433112210589178
14-Jan-2024 08:45:00,0.450309839839009
14-Jan-2024 09:15:00,0.479856557395115
14-Jan-2024 09:45:00,0.502171284650097
14-Jan-2024 10:15:00,0.572064476678779
14-Jan-2024 10:45:00,0.722773445888836
14-Jan-2024 11:15:00,0.750973859127784
14-Jan-2024 11:45:00,0.738287395539967
14-Jan-2024 12:15:00,0.687900808229171
14-Jan-2024 12:45:00,0.68803471232872
14-Jan-2024 13:15:00,0.671755263573259
14-Jan-2024 13:45:00,0.670674356450819
14-Jan-2024 14:15:00,0.621145297863607
14-Jan-2024 14:45:00,0.577914621680807
15-Jan-2024 08:45:00,0.49860946588788
15-Jan-2024 09:15:00,0.580063868208909
15-Jan-2024 09:45:00,0.571080772904762
15-Jan-2024 10:15:00,0.551239001390545
15-Jan-2024 10:45:00,0.669731948146287
15-Jan-2024 11:15:00,0.701528591011034
15-Jan-2024 11:45:00,0.693803941567687
15-Jan-2024 12:15:00,0.696121595117781
15-Jan-2024 12:45:00,0.642037540293725
15-Jan-2024 13:15:00,0.57235977258487
15-Jan-2024 13:45:00,0.505793942597554
15-Jan-2024 14:15:00,0.530420403072994
15-Jan-2024 14:45:00,0.432399761253675
16-Jan-2024 08:15:00,0.59389586189863
16-Jan-2024 08:45:00,0.656077736497139
16-Jan-2024 09:15:00,0.699660704358599
16-Jan-2024 09:45:00,0.726656949765361
16-Jan-2024 10:15:00,0.72949868027655
16-Jan-2024 10:45:00,0.725882825635713
16-Jan-2024 11:15:00,0.747884666069698
16-Jan-2024 11:45:00,0.758855388165649
16-Jan-2024 12:15:00,0.719336589400841
16-Jan-2024 12:45:00,0.708032986304732
16-Jan-2024 13:15:00,0.706686982035006
16-Jan-2024 13:45:00,0.671252355668471
16-Jan-2024 14:15:00,0.604276058946587
16-Jan-2024 14:45:00,0.537921599396312
17-Jan-2024 08:15:00,0.52937358699218
17-Jan-2024 08:45:00,0.502491241649955
17-Jan-2024 09:15:00,0.343276808720371
17-Jan-2024 09:45:00,0.356548094988489
17-Jan-2024 10:15:00,0.360800427674241
17-Jan-2024 10:45:00,0.413217063372778
17-Jan-2024 11:15:00,0.564375765654296
17-Jan-2024 11:45:00,0.719534077338591
17-Jan-2024 12:15:00,0.598313415408258
17-Jan-2024 12:45:00,0.556992545373612
17-Jan-2024 13:15:00,0.531986542552252
17-Jan-2024 13:45:00,0.586727883114589
17-Jan-2024 14:15:00,0.585386717053096
17-Jan-2024 14:45:00,0.553194817498524
18-Jan-2024 08:45:00,0.325676269768829
18-Jan-2024 09:15:00,0.367919906123906
18-Jan-2024 09:45:00,0.520609276030507
18-Jan-2024 10:15:00,0.521568440432516
18-Jan-2024 10:45:00,0.570619863822092
18-Jan-2024 11:15:00,0.627764768203084
18-Jan-2024 11:45:00,0.465193481179481
18-Jan-2024 12:15:00,0.311006701145139
